round,shuffle_role,period_length,num_subperiods,gamma,mean_matching,max_info,players_per_group,game,regret,practice,session_code,subsession_id,id_in_subsession,tick,p1_code,p1_role,p1_strategy,p1_regret0,p1_regret1,p1_regret2,p1_target,p2_code,p2_role,p2_strategy,p2_regret0,p2_regret1,p2_regret2,p2_target,p3_code,p3_role,p3_strategy,p3_regret0,p3_regret1,p3_regret2,p3_target,p4_code,p4_role,p4_strategy,p4_regret0,p4_regret1,p4_regret2,p4_target,p5_code,p5_role,p5_strategy,p5_regret0,p5_regret1,p5_regret2,p5_target,p6_code,p6_role,p6_strategy,p6_regret0,p6_regret1,p6_regret2,p6_target,p7_code,p7_role,p7_strategy,p7_regret0,p7_regret1,p7_regret2,p7_target,p8_code,p8_role,p8_strategy,p8_regret0,p8_regret1,p8_regret2,p8_target,p9_code,p9_role,p9_strategy,p9_regret0,p9_regret1,p9_regret2,p9_target,p10_code,p10_role,p10_strategy,p10_regret0,p10_regret1,p10_regret2,p10_target,p11_code,p11_role,p11_strategy,p11_regret0,p11_regret1,p11_regret2,p11_target,p12_code,p12_role,p12_strategy,p12_regret0,p12_regret1,p12_regret2,p12_target,p13_code,p13_role,p13_strategy,p13_regret0,p13_regret1,p13_regret2,p13_target,p14_code,p14_role,p14_strategy,p14_regret0,p14_regret1,p14_regret2,p14_target
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,7,10,mzmmo06j,p1,2,125,100,75,nan,83stt3pb,p2,0,200,100,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,7,11,mzmmo06j,p1,0,100,120,80,nan,83stt3pb,p2,0,200,100,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,7,12,mzmmo06j,p1,0,100,100,100,nan,83stt3pb,p2,0,133,133,33,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,7,13,mzmmo06j,p1,2,75,125,100,nan,83stt3pb,p2,0,100,150,50,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,7,14,mzmmo06j,p1,2,83,133,83,nan,83stt3pb,p2,0,120,140,40,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,7,15,mzmmo06j,p1,0,71,143,86,nan,83stt3pb,p2,0,133,133,33,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,7,16,mzmmo06j,p1,1,60,140,100,nan,83stt3pb,p2,0,114,143,43,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,7,17,mzmmo06j,p1,2,120,80,100,nan,83stt3pb,p2,0,113,125,63,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,7,18,mzmmo06j,p1,1,63,150,88,nan,83stt3pb,p2,0,122,122,56,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,7,19,mzmmo06j,p1,1,100,100,100,nan,83stt3pb,p2,0,120,110,70,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,7,20,mzmmo06j,p1,1,86,114,100,nan,83stt3pb,p2,0,118,100,82,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,7,21,mzmmo06j,p1,1,75,125,100,nan,83stt3pb,p2,0,117,92,92,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,7,22,mzmmo06j,p1,1,67,133,100,nan,83stt3pb,p2,0,115,85,100,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,7,23,mzmmo06j,p1,1,60,140,100,nan,83stt3pb,p2,0,114,79,107,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,7,24,mzmmo06j,p1,1,55,145,100,nan,83stt3pb,p2,0,113,73,113,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,7,25,mzmmo06j,p1,1,50,150,100,nan,83stt3pb,p2,0,113,69,119,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,7,26,mzmmo06j,p1,1,46,154,100,nan,83stt3pb,p2,0,112,65,124,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,7,27,mzmmo06j,p1,1,43,157,100,nan,83stt3pb,p2,0,111,61,128,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,7,28,mzmmo06j,p1,1,40,160,100,nan,83stt3pb,p2,0,111,58,132,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,7,29,mzmmo06j,p1,1,38,163,100,nan,83stt3pb,p2,0,110,55,135,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,7,30,mzmmo06j,p1,1,35,165,100,nan,83stt3pb,p2,2,110,52,138,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,7,31,mzmmo06j,p1,1,44,161,94,nan,83stt3pb,p2,2,117,67,117,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,7,32,mzmmo06j,p1,0,53,158,89,nan,83stt3pb,p2,2,114,57,129,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,7,33,mzmmo06j,p1,0,83,133,83,nan,83stt3pb,p2,1,100,75,125,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,7,34,mzmmo06j,p1,2,86,114,100,nan,83stt3pb,p2,1,80,100,120,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,7,35,mzmmo06j,p1,2,67,133,100,nan,83stt3pb,p2,1,100,100,100,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,7,36,mzmmo06j,p1,2,70,120,110,nan,83stt3pb,p2,0,114,100,86,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,7,37,mzmmo06j,p1,1,64,127,109,nan,83stt3pb,p2,0,114,55,132,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,7,38,mzmmo06j,p1,1,50,160,90,nan,83stt3pb,p2,0,113,52,135,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,7,39,mzmmo06j,p1,1,48,162,90,nan,83stt3pb,p2,2,113,50,138,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,7,40,mzmmo06j,p1,0,55,159,86,nan,83stt3pb,p2,2,100,67,133,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,7,41,mzmmo06j,p1,0,100,113,88,nan,83stt3pb,p2,2,90,80,130,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,7,42,mzmmo06j,p1,0,111,111,78,nan,83stt3pb,p2,2,82,91,127,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,7,43,mzmmo06j,p1,2,120,110,70,nan,83stt3pb,p2,2,75,100,125,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,7,44,mzmmo06j,p1,2,75,125,100,nan,83stt3pb,p2,2,85,100,115,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,7,45,mzmmo06j,p1,0,85,123,92,nan,83stt3pb,p2,1,93,100,107,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,7,46,mzmmo06j,p1,2,118,100,82,nan,83stt3pb,p2,1,100,113,88,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,7,47,mzmmo06j,p1,2,86,114,100,nan,83stt3pb,p2,1,111,111,78,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,7,48,mzmmo06j,p1,2,87,107,107,nan,83stt3pb,p2,1,120,110,70,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,7,49,mzmmo06j,p1,2,88,100,113,nan,83stt3pb,p2,1,127,109,64,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,2,0,ozxkc7mm,p1,1,0,0,0,nan,v4i0vp5z,p2,0,0,0,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,2,1,ozxkc7mm,p1,2,0,200,100,nan,v4i0vp5z,p2,2,100,0,200,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,2,2,ozxkc7mm,p1,1,200,100,0,nan,v4i0vp5z,p2,1,200,100,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,2,3,ozxkc7mm,p1,1,50,100,150,nan,v4i0vp5z,p2,2,100,0,200,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,2,4,ozxkc7mm,p1,1,100,100,100,nan,v4i0vp5z,p2,2,150,50,100,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,2,5,ozxkc7mm,p1,1,125,100,75,nan,v4i0vp5z,p2,2,133,33,133,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,2,6,ozxkc7mm,p1,1,140,100,60,nan,v4i0vp5z,p2,2,125,25,150,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,2,7,ozxkc7mm,p1,1,150,100,50,nan,v4i0vp5z,p2,2,120,20,160,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,2,8,ozxkc7mm,p1,1,157,100,43,nan,v4i0vp5z,p2,2,117,17,167,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,2,9,ozxkc7mm,p1,1,163,100,38,nan,v4i0vp5z,p2,2,114,14,171,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,2,10,ozxkc7mm,p1,1,167,100,33,nan,v4i0vp5z,p2,2,113,13,175,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,2,11,ozxkc7mm,p1,1,170,100,30,nan,v4i0vp5z,p2,2,111,11,178,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,2,12,ozxkc7mm,p1,1,173,100,27,nan,v4i0vp5z,p2,2,110,10,180,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,2,13,ozxkc7mm,p1,1,175,100,25,nan,v4i0vp5z,p2,2,109,9,182,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,2,14,ozxkc7mm,p1,1,177,100,23,nan,v4i0vp5z,p2,2,108,8,183,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,2,15,ozxkc7mm,p1,1,179,100,21,nan,v4i0vp5z,p2,2,108,8,185,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,2,16,ozxkc7mm,p1,1,180,100,20,nan,v4i0vp5z,p2,2,107,7,186,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,2,17,ozxkc7mm,p1,1,181,100,19,nan,v4i0vp5z,p2,2,107,7,187,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,2,18,ozxkc7mm,p1,1,182,100,18,nan,v4i0vp5z,p2,2,106,6,188,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,2,19,ozxkc7mm,p1,1,183,100,17,nan,v4i0vp5z,p2,2,106,6,188,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,2,20,ozxkc7mm,p1,1,184,100,16,nan,v4i0vp5z,p2,2,106,6,189,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,2,21,ozxkc7mm,p1,1,185,100,15,nan,v4i0vp5z,p2,2,105,5,189,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,2,22,ozxkc7mm,p1,1,186,100,14,nan,v4i0vp5z,p2,2,105,5,190,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,2,23,ozxkc7mm,p1,1,186,100,14,nan,v4i0vp5z,p2,2,105,5,190,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,2,24,ozxkc7mm,p1,1,187,100,13,nan,v4i0vp5z,p2,2,105,5,191,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,2,25,ozxkc7mm,p1,1,188,100,13,nan,v4i0vp5z,p2,2,104,4,191,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,2,26,ozxkc7mm,p1,1,188,100,12,nan,v4i0vp5z,p2,2,104,4,192,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,2,27,ozxkc7mm,p1,1,188,100,12,nan,v4i0vp5z,p2,2,104,4,192,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,2,28,ozxkc7mm,p1,1,189,100,11,nan,v4i0vp5z,p2,2,104,4,192,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,2,29,ozxkc7mm,p1,1,189,100,11,nan,v4i0vp5z,p2,2,104,4,193,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,2,30,ozxkc7mm,p1,1,190,100,10,nan,v4i0vp5z,p2,2,104,4,193,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,2,31,ozxkc7mm,p1,1,190,100,10,nan,v4i0vp5z,p2,2,103,3,193,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,2,32,ozxkc7mm,p1,1,190,100,10,nan,v4i0vp5z,p2,2,103,3,193,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,2,33,ozxkc7mm,p1,1,191,100,9,nan,v4i0vp5z,p2,2,103,3,194,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,2,34,ozxkc7mm,p1,1,191,100,9,nan,v4i0vp5z,p2,2,103,3,194,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,2,35,ozxkc7mm,p1,1,191,100,9,nan,v4i0vp5z,p2,2,103,3,194,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,2,36,ozxkc7mm,p1,1,191,100,9,nan,v4i0vp5z,p2,2,103,3,194,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,2,37,ozxkc7mm,p1,1,192,100,8,nan,v4i0vp5z,p2,2,103,3,194,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,2,38,ozxkc7mm,p1,1,192,100,8,nan,v4i0vp5z,p2,2,103,3,194,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,2,39,ozxkc7mm,p1,1,192,100,8,nan,v4i0vp5z,p2,2,103,3,195,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,2,40,ozxkc7mm,p1,1,192,100,8,nan,v4i0vp5z,p2,2,103,3,195,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,2,41,ozxkc7mm,p1,1,193,100,8,nan,v4i0vp5z,p2,2,103,3,195,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,2,42,ozxkc7mm,p1,1,193,100,7,nan,v4i0vp5z,p2,2,103,3,195,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,2,43,ozxkc7mm,p1,1,193,100,7,nan,v4i0vp5z,p2,2,102,2,195,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,2,44,ozxkc7mm,p1,1,193,100,7,nan,v4i0vp5z,p2,2,102,2,195,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,2,45,ozxkc7mm,p1,1,193,100,7,nan,v4i0vp5z,p2,2,102,2,195,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,True,300,50,1.0,False,True,2,MV1,3,False,glly017c,108,2,46,ozxkc7mm,p1,1,193,100,7,nan,v4i0vp5z,p2,2,102,2,195,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
